total,datetime_utc,PV,CHP,mean_global_irradiance,Air_temp,Facility_Manager,Engine_test_stand
60.11591270102894,2023-12-12 23:00:00,0.003645466285529,-184.72986416666663,0.0,9.889688828876746,Alex Brown,Standby
53.25829576530472,2023-12-13 00:00:00,0.0043195087484448,-184.8322633333333,0.0,9.591227775263944,John Doe,Standby
53.72349670959481,2023-12-13 01:00:00,0.0035429828215224,-184.8322633333333,0.0,9.096117378649828,John Doe,Standby
50.21104706631544,2023-12-13 02:00:00,0.0045616377440592,-185.0737815,0.0,9.018315347965457,John Doe,Standby
50.21104706631544,2023-12-13 03:00:00,0.0044927593848113,-185.18055116666667,0.0,8.839005281697373,John Doe,Standby
63.24109804711712,2023-12-13 04:00:00,0.0044984310805029,-184.94597316666665,0.0,8.661097287761418,John Doe,Standby
63.24109804711712,2023-12-13 05:00:00,0.0036876775412705,-184.63869000273223,0.0,8.013566004868041,John Doe,Standby
92.60809553260437,2023-12-13 06:00:00,0.0020265289342761,-184.2502695,0.0,6.691055293328135,John Doe,On
140.22795961526944,2023-12-13 07:00:00,-9.94861436969938,-184.38320661202184,9.37072299266058,6.121580534593496,John Doe,On
206.203084404876,2023-12-13 08:00:00,-52.18558892336211,-184.67744366666665,61.983750060656845,6.538165830882259,Jane Smith,On
